1	520989.8	527601.3	531913.82
2	274698.5	277691.5	283115.75
3	274804.6	278062.8	284299.8
4	275367.2	277712.0	282547.0
5	276063.8	278940.7	286590.04
6	274163.7	276964.65	282656.8
7	275071.1	277583.2	281788.61
8	273497.7	276524.15	281846.03
9	274258.6	278089.35	283673.95
10	272799.5	275556.15	283434.7
11	274415.7	277253.9	283441.98
12	272316.2	274812.6	278274.4
13	273730.8	275947.65	280181.43
14	275937.8	279658.0	283034.92
15	273813.9	276584.15	281185.2
16	274209.5	277150.95	282273.58
17	274939.8	277953.7	284099.79
18	275841.4	277930.9	284159.4
19	274187.4	276364.7	282318.82
20	275079.6	277701.8	283374.32
21	275555.8	279066.35	284846.76
22	273548.0	276387.0	280159.3
23	274583.2	276790.4	280554.6
24	273300.4	275958.0	279395.8
25	273991.3	276293.3	282242.26
26	274593.4	277523.8	280957.8
27	273979.2	277356.7	281981.92
28	272696.4	277330.6	281818.04
29	273419.0	276058.0	281127.9
30	272455.6	276621.25	283498.27
31	276088.8	278257.35	283988.23
32	274814.2	277885.6	282650.36
33	273841.5	277213.5	283193.25
34	274530.6	277360.9	281208.92
35	274501.0	277158.0	282666.4
36	273616.9	276370.55	280333.23
37	272895.6	276967.8	283400.52
38	273074.5	275368.75	282972.45
39	264329.0	268671.1	270107.12
40	265812.0	265812.0	265812.0
