1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	41	12
10	43	20
11	54	21
12	45	14
13	45	18
14	47	16
15	37	18
16	39	16
17	44	20
18	40	15
19	49	18
20	49	22
21	39	21
22	45	15
23	37	16
24	49	19
25	52	17
26	48	23
27	47	15
28	43	24
29	46	16
30	43	17
31	36	14
32	56	12
33	47	15
34	46	12
35	53	17
36	43	20
37	45	19
38	42	15
39	40	20
40	37	19
41	42	19
42	24	11
43	41	15
44	32	13
45	51	16
46	55	19
47	38	9
48	50	16
49	38	113
50	87	251
51	266	360
52	403	340
53	366	326
54	354	341
55	375	336
56	357	342
57	374	342
58	368	324
59	357	341
60	372	345
61	364	325
62	369	357
63	372	330
64	361	334
65	369	352
66	372	336
67	359	353
68	373	336
69	359	343
70	378	346
71	372	334
72	366	356
73	380	334
74	362	343
75	366	359
76	380	333
77	359	342
78	368	349
79	364	324
80	370	335
81	362	344
82	364	335
83	361	341
84	364	343
85	372	339
86	367	341
87	370	335
88	368	342
89	364	348
90	375	339
91	366	346
92	382	339
93	358	339
94	370	341
95	380	340
96	362	351
97	374	345
98	371	320
99	368	339
100	369	349
101	366	333
102	363	334
103	376	338
104	366	338
105	363	342
106	364	338
107	371	336
108	367	350
109	377	343
110	371	330
111	364	345
112	373	345
113	373	337
114	359	341
115	368	331
116	368	347
117	370	346
118	360	334
119	364	341
