1	312711	94569
2	264311	32490
3	262182	26504
4	259800	27706
5	261214	29847
6	260812	28683
7	258974	25082
8	260778	27855
9	260527	24024
10	260863	32846
11	263428	38638
12	261300	35665
13	260487	24949
14	261526	34949
15	260888	30904
16	261748	37761
17	259927	26465
18	259071	25917
19	259855	27914
20	260448	29882
21	261299	28076
22	260204	32316
23	262385	37777
24	261327	29198
25	260162	26074
26	259327	28270
27	260564	33606
28	262469	35809
29	259625	28313
30	259438	29395
31	260769	30951
32	261629	33789
33	261308	30019
34	262986	37744
35	257224	33412
36	258892	41858
37	259607	55137
38	244113	63120
39	272350	97827
40	261646	61157
41	254464	42929
42	254776	42215
43	256678	33418
44	252755	44018
45	254867	40054
46	254296	39883
47	251662	46080
48	252418	44217
49	253638	42281
50	253644	41579
51	252531	46362
52	251746	47433
53	252023	43905
54	252546	44891
55	251809	47096
56	252377	43112
57	251020	48315
58	254350	41077
59	252326	45401
60	249567	52334
61	255027	42072
62	254663	41074
63	253896	40881
64	253610	41918
65	254843	40144
66	255743	36494
67	253967	41839
68	251643	46191
69	251432	46708
70	251298	46027
71	255783	35590
72	255110	37276
73	252352	44820
74	254002	41785
75	251829	44725
76	253767	40176
77	255478	35703
78	252475	44774
79	254022	41130
80	253616	42710
81	253663	42706
82	251119	48504
83	253663	40865
84	253362	42447
85	255703	36661
86	255261	37359
87	253900	42558
88	253338	41535
89	254977	38450
90	253665	42428
91	254462	40020
92	252112	44553
93	254525	37650
94	251200	46210
95	255134	39018
96	254299	40223
97	255003	37556
98	256300	35494
99	253180	42522
100	251167	47619
101	254209	40873
102	254734	38378
103	256559	37866
104	260279	38629
105	261377	43685
106	264863	35189
107	263380	41173
108	265581	36703
109	264713	34990
110	265635	33273
111	268029	21404
112	268532	11175
113	271592	9361
