1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	44	9
10	47	25
11	48	21
12	48	24
13	42	15
14	49	17
15	36	18
16	48	19
17	39	9
18	35	13
19	41	16
20	53	13
21	53	20
22	49	27
23	57	28
24	43	25
25	50	21
26	44	18
27	41	23
28	39	17
29	45	13
30	47	21
31	52	12
32	53	19
33	37	18
34	48	20
35	45	14
36	54	19
37	49	19
38	45	14
39	41	19
40	32	13
41	52	21
42	37	20
43	61	21
44	40	14
45	59	14
46	44	22
47	38	15
48	56	13
49	40	118
50	94	284
51	303	363
52	396	350
53	359	320
54	354	360
55	386	333
56	361	333
57	377	347
58	370	329
59	364	342
60	373	341
61	361	340
62	377	342
63	373	343
64	364	340
65	376	342
66	366	339
67	370	338
68	364	342
69	378	329
70	369	345
71	380	340
72	361	340
73	375	349
74	371	325
75	356	354
76	376	344
77	371	335
78	368	350
79	369	338
80	362	327
81	369	344
82	381	344
83	365	340
84	370	343
85	377	334
86	361	347
87	380	342
88	371	336
89	364	344
90	374	334
91	356	343
92	383	336
93	361	336
94	377	351
95	373	338
96	362	348
97	380	342
98	368	333
99	373	343
100	366	354
101	385	335
102	365	334
103	358	340
104	385	337
105	352	330
106	373	349
107	372	347
108	368	337
109	379	349
110	365	346
111	370	348
112	370	335
113	374	334
114	374	349
115	371	324
116	371	336
117	385	335
118	357	337
119	363	340
