1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	44	12
10	41	18
11	36	16
12	38	14
13	40	13
14	34	16
15	58	20
16	61	27
17	53	23
18	40	19
19	46	19
20	44	12
21	46	18
22	45	13
23	48	18
24	50	17
25	52	22
26	43	19
27	48	16
28	54	22
29	45	11
30	53	30
31	45	13
32	38	16
33	52	19
34	50	16
35	39	13
36	56	17
37	49	24
38	50	22
39	44	25
40	43	20
41	46	16
42	54	20
43	46	18
44	55	24
45	54	16
46	42	18
47	41	22
48	46	18
49	27	114
50	102	280
51	302	358
52	394	348
53	368	319
54	346	351
55	376	338
56	362	336
57	370	334
58	365	332
59	354	351
60	387	329
61	363	329
62	369	351
63	383	325
64	354	343
65	376	348
66	375	341
67	379	320
68	368	342
69	372	340
70	373	344
71	373	343
72	370	342
73	376	335
74	369	340
75	372	346
76	369	349
77	363	327
78	368	343
79	381	339
80	362	340
81	373	345
82	368	344
83	376	333
84	370	336
85	369	344
86	378	341
87	376	343
88	365	340
89	367	341
90	371	337
91	371	338
92	368	340
93	373	330
94	366	358
95	377	350
96	371	337
97	363	337
98	370	346
99	376	342
100	373	329
101	359	343
102	386	351
103	374	315
104	348	339
105	378	341
106	369	348
107	366	346
108	378	332
109	366	359
110	380	337
111	369	344
112	370	334
113	366	344
114	373	337
115	372	348
116	373	335
117	373	338
118	376	342
119	368	321
