1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	420292.8	434647.4	446131.07999999996
38	328254.8	386625.3	428844.26
39	518120.9	526649.95	528879.62
40	295186.3	457324.8	501017.39
41	281381.5	284272.7	286729.38
42	280063.5	280765.5	282404.2
43	280849.6	281177.6	283518.16
44	282980.6	284798.2	287179.32
45	281291.0	286022.25	287756.75
46	279931.6	282428.2	283307.88
47	279944.2	280721.15	285016.94
48	280619.8	286337.1	288567.8
49	278477.4	279474.0	281165.36
50	282063.6	283321.4	287337.4
51	278260.0	279502.25	281222.75
52	277431.5	279895.25	283049.75
53	279012.0	282913.3	285242.72
54	276364.4	285759.85	289125.19
55	280105.2	282674.9	284942.58
56	279568.6	281503.6	283116.52
57	279762.4	282433.2	287368.88
58	281259.4	282022.0	282956.72
59	281094.5	284298.05	288026.88
60	278888.0	281733.5	285581.1
61	283237.5	285235.45	288792.04
62	277290.4	281122.2	284144.52
63	279098.0	282154.0	286582.54
64	279625.4	280421.3	283959.04
65	281407.1	283702.7	288005.32
66	280323.6	281641.4	283501.92
67	281771.5	287938.15	290251.94
68	282653.5	284542.0	285382.25
69	278754.5	280652.5	283710.5
70	273428.4	274821.75	277944.01
71	282191.8	284597.4	285559.12
72	277641.4	279891.4	280732.84
73	279260.4	280350.0	291210.72
74	278587.8	283873.4	288542.27
75	285127.2	286138.3	287380.87
76	277906.4	283649.5	291271.92
77	281458.0	288414.5	290132.9
78	278590.6	285429.1	289730.77
79	275682.2	279612.9	281609.96
80	279311.0	283671.0	287711.52
81	283840.4	285985.3	288615.95
82	281378.5	282815.45	283396.4
83	282174.0	285795.1	288030.72
84	279710.8	284260.2	285763.26
85	277205.0	278982.7	283609.1
86	284940.6	286282.2	287329.59
87	277693.5	279837.85	284397.48
88	279129.0	279327.5	281988.1
89	282662.5	282909.4	285019.23
90	277897.0	283308.5	284983.3
91	280278.0	281439.0	284229.36
92	277341.9	282499.75	283721.83
93	280209.2	281766.4	285882.28
94	278415.2	278905.45	279497.95
95	280156.0	284157.2	288813.28
96	280433.2	282056.0	287360.48
97	281781.0	283294.0	288120.6
98	273466.6	274547.4	276665.94
99	282089.0	286365.75	288388.6
100	283602.5	285224.25	286383.39
101	283461.2	284601.45	284857.6
102	280802.0	281647.0	285770.6
103	277936.4	278763.8	286632.72
104	276480.3	277263.85	281301.44
105	283335.5	284051.05	285493.63
106	275163.0	278056.0	281465.6
107	286029.8	287261.4	288088.28
108	283346.2	283663.7	284446.34
109	278215.1	283120.85	283908.88
110	282227.1	282518.4	282718.08
111	279924.0	281468.8	283286.56
112	275533.4	276148.7	276640.94
