1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	41	10
10	49	14
11	49	26
12	50	9
13	53	24
14	44	18
15	33	13
16	52	16
17	41	18
18	47	21
19	41	12
20	43	20
21	32	10
22	37	12
23	38	11
24	40	13
25	36	17
26	35	18
27	33	13
28	39	17
29	30	13
30	32	16
31	42	15
32	22	9
33	22	14
34	33	15
35	26	4
36	28	9
37	36	10
38	31	8
39	31	9
40	24	9
41	33	8
42	28	11
43	21	12
44	29	9
45	29	14
46	33	8
47	23	15
48	27	9
49	28	9
50	26	86
51	83	330
52	350	330
53	363	347
54	385	327
55	349	350
56	378	334
57	368	327
58	362	346
59	372	341
60	372	342
61	366	344
62	372	335
63	369	336
64	367	334
65	377	344
66	373	333
67	360	334
68	374	345
69	373	331
70	359	349
71	375	338
72	364	341
73	367	351
74	368	330
75	357	333
76	366	342
77	367	329
78	359	338
79	364	329
80	366	344
81	371	328
82	362	329
83	369	342
84	366	331
85	361	348
86	361	318
87	357	344
88	370	329
89	352	319
90	372	332
91	360	338
92	334	321
93	374	342
94	370	339
95	359	331
96	359	344
97	357	315
98	337	343
99	378	300
100	338	334
101	362	347
102	343	303
103	365	334
104	366	332
105	338	285
106	326	340
107	355	318
108	355	340
109	351	312
110	349	327
111	349	298
112	307	287
113	351	313
114	297	290
115	344	276
116	240	221
117	308	291
118	327	240
119	267	308
