1	317855	99439
2	263864	36302
3	262745	28115
4	263845	34971
5	262115	29574
6	262642	27667
7	271050	31703
8	271468	37241
9	278925	42665
10	284941	46874
11	305252	78666
12	317781	86753
13	325989	92399
14	325631	95768
15	322121	92378
16	326608	103429
17	333750	112689
18	327236	103105
19	353353	148541
20	330839	118982
21	349063	150338
22	349933	156514
23	364435	177446
24	394433	215253
25	375762	192337
26	392032	212006
27	412159	226903
28	376736	191149
29	398211	215723
30	398756	220742
31	379493	202969
32	402259	232038
33	377899	211095
34	306418	174167
35	290402	150621
36	276805	137781
37	279597	140504
38	286786	171073
39	288030	149973
40	254874	65478
41	254424	39766
42	253103	43530
43	253289	43900
44	255588	39702
45	253372	42799
46	252496	44124
47	252696	45856
48	257053	34063
49	251679	48651
50	253669	41830
51	250409	50588
52	253822	42466
53	253478	44747
54	254777	39379
55	256491	36293
56	255843	37217
57	256067	40431
58	255689	38952
59	256805	35040
60	256199	36896
61	254921	40092
62	254999	39979
63	256168	39226
64	252654	45912
65	255545	40371
66	250783	51061
67	256326	39053
68	255383	44873
69	253861	45825
70	255004	45557
71	259596	37816
72	254867	44509
73	256913	41243
74	256577	42405
75	256450	44041
76	256918	47558
77	259851	37293
78	258607	43087
79	258888	44458
80	261692	42146
81	260664	41950
82	261169	48037
83	261863	40763
84	261458	40702
85	263445	40316
86	265503	47109
87	266453	52396
88	267484	46575
89	264759	47255
90	262142	48868
91	264280	47231
92	268741	55650
93	275375	57271
94	278536	66912
95	284613	74718
96	294075	95047
97	295041	101814
98	291125	88984
99	283601	72568
100	293759	89435
101	312944	114338
102	336922	121563
103	325323	94344
104	312577	76492
105	307237	70063
106	303675	77091
107	318218	77134
108	320709	66322
109	331837	71958
110	340509	79215
