1	313663	97925
2	264949	31754
3	261155	29132
4	262045	29218
5	263867	29024
6	271382	34646
7	260848	32062
8	258279	22872
9	262419	35054
10	262869	30026
11	272047	43859
12	262291	31659
13	259665	26133
14	260347	28377
15	263723	31616
16	265835	33668
17	261348	24919
18	261316	33395
19	261232	29223
20	262885	29276
21	265963	35739
22	264758	23285
23	261504	31672
24	260036	26397
25	262186	32619
26	261623	26988
27	267804	39237
28	260947	25951
29	263375	40286
30	263424	36566
31	263334	33001
32	267298	31353
33	262972	31526
34	263017	38474
35	260228	28379
36	257400	34664
37	255141	46588
38	244225	65213
39	259269	82342
40	256813	42849
41	256115	37424
42	253266	43311
43	255173	39358
44	253879	40826
45	252928	43145
46	254171	42890
47	254333	40887
48	253689	42540
49	254208	39725
50	255983	35464
51	253695	41524
52	254505	40935
53	251562	45847
54	254470	40963
55	253094	44007
56	253043	44076
57	252511	42600
58	253082	41704
59	255678	37694
60	253116	42511
61	255264	37022
62	250524	48848
63	253354	42354
64	251418	48610
65	255562	37384
66	250558	48311
67	253065	42287
68	254157	40056
69	251760	47032
70	255027	39343
71	250408	48830
72	255004	39000
73	254494	40210
74	253658	43944
75	254000	40760
76	253769	42498
77	250756	49705
78	256475	34618
79	253411	42454
80	256059	36480
81	252988	45909
82	252948	42853
83	254006	40877
84	251812	45443
85	252080	43175
86	249585	50031
87	251850	44465
88	252665	44737
89	253729	41693
90	254887	36035
91	252798	43246
92	255790	36390
93	254220	40020
94	253346	41511
95	254164	38946
96	250411	47169
97	252545	44861
98	254680	39883
99	250382	45974
100	251985	44803
101	254007	41524
102	254403	41785
103	253100	41242
104	252743	48201
105	256506	49865
106	264096	37981
107	266272	33075
108	263682	40827
109	263323	41482
110	263780	41533
111	269582	17474
112	269525	10406
113	266285	11378
