1	319544	100626
2	262816	29689
3	258699	20843
4	262336	29286
5	262201	31368
6	268646	29985
7	263553	37543
8	262978	35398
9	262523	31889
10	261795	25108
11	266428	29878
12	263568	36830
13	263086	38925
14	260524	25569
15	262721	32650
16	266034	35587
17	261532	27061
18	261793	34831
19	262292	36057
20	262612	31668
21	264382	30227
22	264303	29196
23	262391	37082
24	263221	38223
25	261866	30865
26	262946	29131
27	268759	35009
28	260734	27415
29	263296	39589
30	260606	24283
31	263976	34468
32	265865	28983
33	268180	36254
34	260298	30881
35	263487	43600
36	257899	37978
37	256227	41805
38	246902	74037
39	259762	74655
40	255975	41204
41	256047	35793
42	254322	42149
43	252625	41940
44	253084	43010
45	253118	42365
46	253481	40619
47	253378	44692
48	252537	46181
49	253846	41797
50	253526	44125
51	255000	38383
52	253028	44840
53	254294	40101
54	254779	39110
55	251819	46247
56	253438	42338
57	254873	38184
58	252728	43248
59	249226	50561
60	254078	41627
61	253087	43059
62	253868	41789
63	256514	34651
64	253779	41762
65	252521	42234
66	252960	43960
67	254863	37372
68	254099	40754
69	253232	43224
70	253877	41725
71	254228	39692
72	252576	43913
73	254178	40963
74	251123	48365
75	253986	41076
76	253674	42476
77	252412	43820
78	253794	40663
79	252877	43212
80	252986	42243
81	251852	45401
82	256110	35559
83	254830	39163
84	257064	32438
85	253377	41605
86	256343	35581
87	253719	42514
88	257218	33736
89	254265	40243
90	255159	37181
91	254250	40222
92	254850	39064
93	254643	38371
94	254454	40364
95	251805	46204
96	252745	45454
97	249121	51189
98	253197	44779
99	253392	40657
100	253594	41656
101	252150	43894
102	250509	48446
103	253842	44423
104	259627	31689
105	262555	35652
106	265316	34830
107	266643	33800
108	266785	33307
109	266483	31451
110	268253	22143
111	268584	17198
112	268150	10366
113	269980	10012
