1	319909	98073
2	261592	23587
3	261629	30715
4	261519	32886
5	260683	32985
6	260385	33115
7	258999	24956
8	260618	34970
9	259680	28715
10	261566	35469
11	260943	28758
12	262048	32268
13	259533	26674
14	263091	37948
15	259253	27101
16	261666	33856
17	258779	27568
18	259606	28718
19	260386	32235
20	260175	30253
21	262221	34791
22	260452	30642
23	261888	33496
24	260509	29193
25	260860	29765
26	260864	31472
27	262851	38374
28	261862	36778
29	260976	32676
30	259128	24899
31	259729	30253
32	259154	22934
33	258495	28333
34	261410	33390
35	257276	37894
36	257159	43082
37	253810	39066
38	250205	63643
39	254685	81048
40	256240	46899
41	255802	39599
42	253830	42604
43	253471	42521
44	257431	33407
45	255987	36890
46	252965	42502
47	252973	45038
48	253909	41803
49	250831	48522
50	252274	46323
51	255756	37391
52	252202	46355
53	249536	52386
54	254462	39284
55	255324	37451
56	254227	39998
57	254927	36446
58	253690	41618
59	252783	44873
60	253090	42667
61	253376	43113
62	253384	42631
63	252862	43418
64	255664	35466
65	253546	42704
66	255233	38388
67	252951	44295
68	252302	43899
69	249205	49975
70	252531	44114
71	253289	42522
72	252208	43257
73	254637	38483
74	253234	42599
75	253075	44141
76	251851	45453
77	252947	42550
78	251691	46836
79	253711	40960
80	255316	40170
81	254163	39906
82	251439	46987
83	254906	38342
84	250948	46913
85	254092	39755
86	254691	39326
87	252715	41563
88	252307	44918
89	254627	38246
90	251164	46821
91	255481	37645
92	253822	42853
93	255497	39320
94	253947	41785
95	253320	43554
96	251604	46309
97	251182	46831
98	252326	44066
99	253254	43339
100	254669	39362
101	253866	41994
102	254643	39438
103	253923	44742
104	261468	33715
105	266729	29121
106	263969	38414
107	263834	38234
108	265042	36789
109	267119	29629
110	263699	40039
111	270441	9769
112	269924	8275
113	266725	9931
