1	502886.4	549031.2	559062.82
2	280881.4	284265.0	340217.0
3	279020.4	281914.2	287574.55
4	279528.2	283288.3	294327.06
5	280926.8	285141.4	297279.63
6	281229.2	284482.2	288487.99
7	281619.0	285154.75	289704.0
8	279180.4	282634.5	286875.76
9	287876.6	295057.0	306667.96
10	282035.5	284399.9	291287.91
11	277553.5	279156.55	284625.0
12	277569.0	279998.4	284397.56
13	277413.9	280235.0	284714.95
14	278772.0	281522.5	286139.5
15	279603.8	282554.55	289202.1
16	280727.7	282460.25	288157.21
17	281059.0	284220.0	290637.35
18	313688.5	322587.25	341034.1
19	307249.4	321312.2	348213.98
20	291481.0	299103.0	313612.7
21	277138.7	279573.65	284027.67
22	278655.0	281914.5	286658.8
23	277628.8	280737.4	285447.6
24	277958.4	280444.95	286196.75
25	278511.2	281395.8	286497.88
26	278559.2	282035.45	289380.86
27	279740.8	282519.0	287647.11
28	281356.5	285516.1	294153.17
29	282362.0	285897.0	293945.8
30	283962.0	294667.0	309764.2
31	277983.7	281659.1	309214.87
32	276811.4	278885.95	284516.83
33	278223.4	280901.6	287171.6
34	279566.6	282934.65	294671.56
35	277989.0	281846.25	286487.76
36	278171.6	280424.2	285348.16
37	279210.9	281739.15	289878.06
38	280742.4	284185.4	289904.88
39	280163.4	283385.7	290848.22
40	280476.0	284721.75	291349.35
41	278391.7	281765.65	287843.63
42	276628.6	279661.1	284823.12
43	276994.8	280866.25	285028.48
44	280787.5	286218.25	298774.0
45	279328.5	282327.75	288470.15
46	279904.5	283265.75	288394.7
47	278991.0	283209.25	296701.0
48	279150.0	281971.5	298220.92
49	281556.4	285331.8	292877.44
50	280092.6	284414.5	288994.32
51	278437.8	281331.4	288368.04
52	277735.7	279852.4	285747.67
53	277282.8	280869.4	285164.32
54	278847.4	281952.2	285947.08
55	278613.6	280908.6	291601.28
56	279860.8	282964.6	290198.56
57	282694.1	285849.75	292513.49
58	279305.6	283063.6	291193.88
59	281120.4	285087.8	294914.12
60	280976.8	285431.35	298441.12
61	278118.0	281266.0	285779.6
62	277053.0	279521.5	282222.2
63	277954.2	281424.2	286694.0
64	278410.2	281583.8	285596.52
65	279655.0	281513.8	287218.12
66	281163.2	285348.4	294091.66
67	281235.8	284560.1	289211.62
68	279952.0	282329.0	287553.8
69	278688.8	282186.8	290779.98
70	278755.4	281740.6	287474.28
71	277273.1	279985.3	285060.5
72	278679.5	281574.0	286944.05
73	277889.2	281163.4	286628.4
74	276853.4	279592.8	286205.44
75	279872.1	282403.4	289019.13
76	280644.0	284480.5	292563.2
77	284745.0	293490.5	329012.43
78	311653.4	322736.7	351448.62
79	303657.1	323728.9	346932.97
80	306439.9	331495.0	353361.8
81	279278.2	283519.5	310684.54
82	277756.0	279742.2	286941.92
83	277085.7	280508.4	286280.7
84	278487.2	282661.2	288623.12
85	279602.2	283335.1	296393.84
86	284813.2	291081.8	304335.88
87	283129.9	288893.45	297701.69
88	282942.4	287763.4	300515.0
89	284192.0	288148.0	302447.4
90	280799.0	283676.2	291963.68
91	279305.4	283018.0	289374.68
92	278464.5	280813.3	287845.84
93	279534.6	282052.9	287286.02
94	278863.6	282059.4	287398.12
95	280107.2	283489.0	290453.28
96	279905.4	284648.4	291334.12
97	280604.0	284423.0	292817.2
98	279897.8	282418.2	289699.76
99	283013.2	288277.6	310627.89
100	277982.4	281204.7	286153.96
101	278556.7	281653.8	287833.3
102	276562.5	280381.6	283593.13
103	276890.6	279535.0	284551.12
104	277563.4	280908.15	286652.39
105	279097.1	281587.15	289735.29
106	279525.0	282546.0	291930.68
107	280870.2	285535.75	293383.8
108	280977.0	284082.5	289497.1
109	280513.6	287070.75	297967.03
110	277921.3	280596.2	284854.34
111	280981.1	288925.55	295265.79
112	275768.4	278587.3	284434.84
113	273114.2	274292.35	276421.35
