1	508623.0	537469.8	538297.72
2	279369.0	281734.0	284862.2
3	277961.0	281358.75	282821.19
4	279514.8	282411.0	285498.2
5	280652.7	283720.4	289194.01
6	284519.0	287197.6	288823.46
7	284337.0	286937.0	294469.1
8	279459.4	282437.6	286165.28
9	294296.0	297341.2	301469.56
10	273460.5	280817.5	284086.5
11	278816.5	279720.5	281274.33
12	276753.0	277342.5	277588.34
13	280089.6	281495.95	281969.93
14	277738.0	279043.05	279945.58
15	276927.8	279082.35	292562.6
16	281611.4	282018.8	284370.12
17	282031.2	290862.4	318270.72
18	305297.6	317299.8	331770.84
19	319414.8	336968.0	342574.32
20	294342.0	297225.0	310133.5
21	276742.0	280570.5	284014.4
22	277744.7	279435.85	281676.33
23	277685.8	280676.2	287539.96
24	274601.8	277793.2	283217.68
25	280670.8	282784.85	283718.01
26	279155.1	285553.85	288900.01
27	280178.6	280623.3	283633.56
28	284880.0	288544.5	289417.4
29	279960.8	282101.1	282934.83
30	280545.0	282100.1	282583.86
31	284214.7	287715.2	298496.08
32	277673.2	278431.6	280530.76
33	278085.8	283247.6	284413.88
34	280044.0	288006.2	296633.16
35	278363.8	279883.3	280399.94
36	275035.4	275567.0	283282.68
37	288571.8	288772.5	293660.82
38	281414.2	281788.0	282688.02
39	285356.6	286569.4	291014.7
40	283285.8	285962.6	291413.16
41	276611.7	281425.8	290356.96
42	277180.0	277726.2	279710.6
43	278126.0	282805.5	294861.7
44	279860.0	282713.5	287682.3
45	279218.0	280536.2	282063.4
46	281656.4	283816.9	289035.26
47	282308.2	285143.5	291353.44
48	278575.1	282020.6	285503.54
49	279688.2	281413.7	284436.66
50	279085.0	280826.0	282523.6
51	278511.0	281305.6	282024.96
52	277895.4	280316.0	282470.24
53	279841.8	282171.2	285577.8
54	279592.6	281988.4	285852.28
55	277260.5	277431.05	282091.44
56	280904.9	283793.8	296019.43
57	280809.9	283509.65	298061.77
58	278467.6	280845.6	287546.22
59	282327.0	284645.35	287846.1
60	279414.6	281511.3	285647.12
61	279463.2	283924.2	286309.96
62	279556.4	283062.6	287021.76
63	285091.0	289052.25	296139.75
64	278796.7	284533.95	288870.79
65	279394.8	280711.2	285961.52
66	280585.7	281755.75	283802.39
67	283089.4	287955.15	290556.48
68	278179.6	278725.4	279982.18
69	283053.2	287898.2	290036.84
70	281286.0	283475.0	283896.76
71	283056.6	284146.6	292907.5
72	279491.6	282920.9	288638.76
73	280666.0	283062.5	302778.0
74	281564.6	282914.6	329522.6
75	279736.2	297569.0	304724.36
76	281923.8	284809.6	292520.16
77	286779.5	289626.65	326757.96
78	286864.7	289903.6	292112.55
79	278512.2	285921.3	303072.42
80	291032.9	326575.4	334905.39
81	278812.8	280173.65	280651.24
82	281841.4	283284.8	283905.3
83	282141.6	286356.6	301619.8
84	279188.2	284904.1	289506.85
85	283989.6	284059.15	284616.47
86	278871.0	285383.8	294172.0
87	276638.5	281427.9	288646.42
88	279663.2	280164.4	291286.29
89	286321.0	288678.5	290755.4
90	279997.2	280394.6	280894.4
91	278242.8	282625.25	289196.11
92	281712.4	282999.0	286851.51
93	278531.4	283291.6	286659.64
94	282494.6	285897.4	292920.16
95	281167.5	282965.25	288098.85
96	278672.0	282752.5	286136.3
97	283952.0	288411.35	297178.11
98	283346.0	288618.5	293318.9
99	282649.0	285493.45	289707.51
100	276080.6	277903.0	284818.68
101	281841.0	283851.0	287141.4
102	282211.0	284333.0	287521.8
103	276608.2	278248.0	284421.6
104	277414.8	284866.8	288904.38
105	277948.8	278497.4	280466.88
106	280609.3	282510.4	283613.48
107	279065.0	280742.2	281923.64
108	278740.3	279854.55	286763.71
109	296467.4	313723.25	314971.05
110	275396.8	278508.75	282515.35
111	269798.7	269971.35	270109.47
112	277268.4	278908.2	280220.04
113	270741.6	271338.8	271816.56
